date,game_id,matchup,result,action,side,line,price,pred_total,edge,confidence,kelly_pct,model_prob,market_prob,fair_prob,ev_novig,consensus_total,line_diff_vs_consensus,best_book,bet_month,calibration_multiplier,market_velocity,referee_info,referee_avg_goals,referee_home_bias,closing_total,closing_price,closing_source,clv_vs_closing
2025-10-07 16:42:04,2025020003,COL@LAK,LOSS,,OVER,5.5,-104.0,6.011391255445108,0.5113912554451083,0.802942539098741,5.0,,,,0.0211505922165821,5.5,0.0,,,,,,,,,,,
2025-10-07 19:42:22,2025020002,PIT@NYR,WIN,,UNDER,6.0,100.0,4.275232689599332,-1.7247673104006678,0.7723238985883336,5.0,,,,0.0338164251207728,6.0,0.0,,,,,,,,,,,
2025-10-07 19:42:22,2025020003,COL@LAK,LOSS,,OVER,5.75,-104.0,8.480628546843729,2.730628546843729,0.95,5.0,,,,0.0211505922165821,5.75,0.0,,,,,,,,,,,
2025-10-07 20:23:29,2025020002,PIT@NYR,WIN,,UNDER,5.5,101.0,4.996337039156372,-0.503662960843628,0.6000190628691611,5.0,,,,-0.0024568817257135,5.5,0.0,,,,,,,,,,,
2025-10-07 20:56:22,2025020001,CHI@FLA,LOSS,,OVER,6.0,-110.0,6.483090665685733,0.483090665685733,0.821411836584551,5.0,,,,-0.0454545454545454,6.0,0.0,,,,,,,,,,,
2025-10-08 08:29:01,2025020005,BOS@WSH,LOSS,,OVER,5.5,-108.0,6.317218991422476,0.8172189914224761,0.8543447435850727,5.0,,,,-0.0259296853372705,5.5,0.0,,,,,,,,,,,
2025-10-08 08:36:42,2025020004,MTL@TOR,WIN,,UNDER,7.5,-110.0,5.140419643468066,-2.359580356531934,0.93,5.0,,,,-0.0454545454545454,7.5,0.0,,,,,,,,,,,
2025-10-08 08:36:42,2025020006,CGY@EDM,LOSS,,UNDER,6.0,116.0,5.871661054948459,-0.1283389450515413,0.6196413419629906,5.0,,,,0.0749767441860465,6.0,0.0,,,,,,,,,,,
2025-10-08 08:36:42,2025020007,LAK@VGK,LOSS,,UNDER,6.0,114.0,5.38785207807721,-0.6121479219227899,0.630781993112307,5.0,,,,0.0209448452408655,6.0,0.0,,,,,,,,,,,
2025-10-08 08:55:24,2025020006,CGY@EDM,WIN,,OVER,6.0,114.0,6.571645860214694,0.5716458602146943,0.7908335500328614,5.0,,,,0.0749767441860465,6.0,0.0,,,,,,,,,,,
2025-10-08 08:59:23,2025020004,MTL@TOR,LOSS,,UNDER,6.5,-110.0,5.241874827755167,-1.2581251722448332,0.7745478194477696,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-08 08:59:23,2025020005,BOS@WSH,LOSS,,OVER,5.5,-108.0,6.138649976422434,0.6386499764224336,0.8270127514932296,5.0,,,,-0.0259296853372705,5.5,0.0,,,,,,,,,,,
2025-10-08 08:59:23,2025020007,LAK@VGK,LOSS,,UNDER,6.0,114.0,5.579211814388847,-0.420788185611153,0.7302617920016402,5.0,,,,0.0209448452408655,6.0,0.0,,,,,,,,,,,
2025-10-08 09:03:22,2025020007,LAK@VGK,LOSS,,UNDER,6.0,114.0,5.90840578073721,-0.0915942192627898,0.6790669145974692,5.0,,,,0.0209448452408655,6.0,0.0,,,,,,,,,,,
2025-10-08 09:19:05,2025020005,BOS@WSH,LOSS,,OVER,5.5,-108.0,6.148396613286839,0.6483966132868391,0.8285045836663529,5.0,,,,-0.0259296853372705,5.5,0.0,,,,,,,,,,,
2025-10-08 09:19:05,2025020006,CGY@EDM,LOSS,,UNDER,6.0,116.0,5.398409626856636,-0.601590373143364,0.7694148195799065,5.0,,,,0.0749767441860465,6.0,0.0,,,,,,,,,,,
2025-10-08 09:23:07,2025020005,BOS@WSH,LOSS,,OVER,5.5,-108.0,6.168377672107437,0.6683776721074368,0.8315629089960362,5.0,,,,-0.0259296853372705,5.5,0.0,,,,,,,,,,,
2025-10-08 09:42:54,2025020004,MTL@TOR,PUSH,,UNDER,7.0,-110.0,4.601013205412592,-2.398986794587408,0.95,5.0,,,,-0.0454545454545454,7.0,0.0,,,,,,,,,,,
2025-10-08 10:05:36,2025020005,BOS@WSH,LOSS,,OVER,5.5,-108.0,6.040582266922248,0.5405822669222475,0.8120023877942215,5.0,,,,-0.0259296853372705,5.5,0.0,,,,,,,,,,,
2025-10-08 10:05:36,2025020006,CGY@EDM,WIN,,OVER,6.0,114.0,6.94835428316236,0.9483542831623596,0.8484930025248508,5.0,,,,0.0749767441860465,6.0,0.0,,,,,,,,,,,
2025-10-08 10:05:36,2025020007,LAK@VGK,LOSS,,UNDER,6.0,114.0,5.626118093166411,-0.3738819068335886,0.5398232383998974,5.0,,,,0.0209448452408655,6.0,0.0,,,,,,,,,,,
2025-10-08 10:07:42,2025020004,MTL@TOR,PUSH,,UNDER,7.0,-110.0,5.2924828965003,-1.7075171034997003,0.9287628681617204,5.0,,,,-0.0454545454545454,7.0,0.0,,,,,,,,,,,
2025-10-08 10:07:42,2025020005,BOS@WSH,LOSS,,OVER,5.5,-108.0,6.810288020450819,1.3102880204508187,0.929814492926146,5.0,,,,-0.0259296853372705,5.5,0.0,,,,,,,,,,,
2025-10-08 10:07:42,2025020006,CGY@EDM,WIN,,OVER,6.0,114.0,6.538184208737086,0.5381842087370856,0.4657118686842477,5.0,,,,0.0749767441860465,6.0,0.0,,,,,,,,,,,
2025-10-08 10:07:42,2025020007,LAK@VGK,WIN,,OVER,6.0,-105.0,6.803907689308528,0.8039076893085282,0.845006278975795,5.0,,,,0.0209448452408657,6.0,0.0,,,,,,,,,,,
2025-10-08 12:09:59,2025020004,MTL@TOR,PUSH,,UNDER,7.0,-110.0,5.414880078015219,-1.585119921984781,0.921415204213448,5.0,,,,-0.0454545454545454,7.0,0.0,,,,,,,,,,,
2025-10-08 12:09:59,2025020006,CGY@EDM,LOSS,,UNDER,6.0,116.0,5.018319501233099,-0.9816804987669014,0.7840289234046944,5.0,,,,0.0749767441860465,6.0,0.0,,,,,,,,,,,
2025-10-08 12:54:01,2025020004,MTL@TOR,PUSH,,UNDER,7.0,-110.0,4.3410972175956575,-2.6589027824043425,0.95,5.0,,,,-0.0454545454545454,7.0,0.0,,,,,,,,,,,
2025-10-08 15:29:09,2025020006,CGY@EDM,WIN,,OVER,6.0,114.0,6.781124309804095,0.7811243098040954,0.8231006596638921,5.0,,,,0.0749767441860465,6.0,0.0,,,,,,,,,,,
2025-10-08 17:05:48,2025020004,MTL@TOR,LOSS,,UNDER,6.5,-110.0,5.296267175319452,-1.2037328246805483,0.6841960036294923,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-08 17:05:48,2025020005,BOS@WSH,LOSS,,OVER,5.5,-110.0,6.351296409115443,0.8512964091154434,0.8595606748646086,5.0,,,,-0.0302547770700637,5.5,0.0,,,,,,,,,,,
2025-10-08 17:16:43,2025020004,MTL@TOR,WIN,,UNDER,7.5,-110.0,4.976540075959462,-2.523459924040538,0.93,5.0,,,,-0.0454545454545454,7.5,0.0,,,,,,,,,,,
2025-10-08 17:34:46,2025020005,BOS@WSH,LOSS,,OVER,5.5,-110.0,6.755661712438516,1.255661712438516,0.921453323332426,5.0,,,,-0.0232558139534883,5.5,0.0,,,,,,,,,,,
2025-10-08 17:40:18,2025020005,BOS@WSH,LOSS,,OVER,5.5,-110.0,6.703066075829482,1.203066075829482,0.9134029707902268,5.0,,,,-0.0232558139534883,5.5,0.0,,,,,,,,,,,
2025-10-08 17:53:52,2025020005,BOS@WSH,LOSS,,OVER,5.5,-110.0,5.904049672494655,0.4040496724946552,0.5911045417083655,5.0,,,,-0.0232558139534883,5.5,0.0,,,,,,,,,,,
2025-10-08 17:53:52,2025020007,LAK@VGK,WIN,,OVER,6.0,100.0,6.479265483959888,0.479265483959888,0.5953161455040644,5.0,,,,0.024390243902439,6.0,0.0,,,,,,,,,,,
2025-10-08 18:03:55,2025020004,MTL@TOR,PUSH,,UNDER,7.0,-110.0,4.693166747903958,-2.306833252096042,0.95,5.0,,,,-0.0454545454545454,7.0,0.0,,,,,,,,,,,
2025-10-08 18:09:29,2025020004,MTL@TOR,LOSS,,UNDER,6.0,-110.0,4.543140249834001,-1.4568597501659992,0.913241414240098,5.0,,,,-0.0454545454545454,6.0,0.0,,,,,,,,,,,
2025-10-08 18:09:29,2025020005,BOS@WSH,WIN,,UNDER,5.5,100.0,4.720292528165808,-0.7797074718341923,0.7955043667730022,5.0,,,,-0.0232558139534883,5.5,0.0,,,,,,,,,,,
2025-10-08 18:09:29,2025020007,LAK@VGK,WIN,,OVER,6.0,100.0,6.900427997668612,0.9004279976686123,0.8599838771941754,5.0,,,,0.024390243902439,6.0,0.0,,,,,,,,,,,
2025-10-08 19:04:57,2025020004,MTL@TOR,LOSS,,UNDER,6.5,-110.0,5.704677689035585,-0.7953223109644147,0.6709983790633943,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-08 19:04:57,2025020005,BOS@WSH,LOSS,,OVER,5.5,-110.0,6.305359070940268,0.805359070940268,0.8527335312663674,5.0,,,,-0.0232558139534883,5.5,0.0,,,,,,,,,,,
2025-10-08 19:10:11,2025020004,MTL@TOR,PUSH,,UNDER,7.0,-110.0,6.410479921502273,-0.5895200784977268,0.5866674625241755,5.0,,,,-0.0454545454545454,7.0,0.0,,,,,,,,,,,
2025-10-08 19:10:11,2025020005,BOS@WSH,LOSS,,OVER,5.5,-110.0,6.61604723612351,1.11604723612351,0.9002878422638027,5.0,,,,-0.0232558139534883,5.5,0.0,,,,,,,,,,,
2025-10-08 19:25:55,2025020004,MTL@TOR,LOSS,,UNDER,6.5,-110.0,5.342095478353184,-1.1579045216468158,0.9396134100461006,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-08 19:51:30,2025020004,MTL@TOR,LOSS,,UNDER,6.5,-110.0,4.918735299951962,-1.5812647000480382,0.95,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-08 19:51:30,2025020005,BOS@WSH,LOSS,,OVER,4.5,-188.0,5.588606753080653,1.0886067530806534,0.8760877683286713,5.0,,,,-0.0530335171828595,4.5,0.0,draftkings,,,,,,,,,,
2025-10-08 20:42:03,2025020005,BOS@WSH,WIN,,OVER,3.5,112.0,5.414911892822305,1.914911892822305,0.93,5.0,,,,-0.0356012658227847,3.5,0.0,fanduel,,,,,,,,,,
2025-10-08 21:17:52,2025020005,BOS@WSH,WIN,,OVER,3.5,175.0,5.870101037483343,2.3701010374833427,0.93,5.0,,,,-0.0571428571428571,3.5,0.0,draftkings,,,,,,,,,,
2025-10-08 21:35:33,2025020005,BOS@WSH,WIN,,OVER,2.5,-245.0,5.7717195230165625,3.2717195230165625,0.93,5.0,,,,-0.0468274408803559,2.5,0.0,fanduel,,,,,,,,,,
2025-10-09 08:45:08,2025020012,PHI@FLA,LOSS,,OVER,5.5,-122.0,6.825270253510848,1.3252702535108476,0.9318985081904356,5.0,,,,-0.0382262996941896,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 08:45:08,2025020013,NYI@PIT,WIN,,OVER,5.5,-124.0,7.032755483506139,1.532755483506139,0.95,5.0,,,,-0.028901734104046,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 08:45:08,2025020017,DAL@WPG,WIN,,OVER,5.5,-115.0,6.073982677016919,0.573982677016919,0.815390205665855,5.0,,,,-0.0449620801733477,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 08:45:08,2025020018,UTA@COL,LOSS,,OVER,6.5,104.0,7.514838556186092,1.014838556186092,0.8801589626815448,5.0,,,,-0.0344234079173838,6.5,0.0,fanduel,,,,,,,,,,
2025-10-09 08:45:08,2025020019,CGY@VAN,WIN,,OVER,5.5,-122.0,6.520682716345542,1.020682716345542,0.8810075586243177,5.0,,,,-0.0250941028858217,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 08:45:08,2025020021,ANA@SEA,LOSS,,OVER,5.5,-130.0,6.659717555376652,1.159717555376652,0.9029312584760182,5.0,,,,-0.0397614314115307,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 08:54:08,2025020012,PHI@FLA,LOSS,,OVER,5.5,-122.0,7.222219140445437,1.7222191404454366,0.95,5.0,,,,-0.0382262996941896,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 08:54:08,2025020013,NYI@PIT,WIN,,OVER,5.5,-124.0,7.929268905290548,2.429268905290548,0.95,5.0,,,,-0.028901734104046,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 08:54:08,2025020014,NJD@CAR,WIN,,OVER,5.5,-122.0,6.749035724406922,1.249035724406922,0.9168319986337128,5.0,,,,-0.0382262996941896,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 08:54:08,2025020017,DAL@WPG,WIN,,OVER,5.5,-115.0,6.405929127364844,0.9059291273648435,0.8661983358211497,5.0,,,,-0.0449620801733477,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 08:54:08,2025020018,UTA@COL,LOSS,,OVER,6.5,104.0,7.767093051344823,1.2670930513448226,0.9187693445935952,5.0,,,,-0.0344234079173838,6.5,0.0,fanduel,,,,,,,,,,
2025-10-09 08:54:08,2025020019,CGY@VAN,WIN,,OVER,5.5,-122.0,6.7721789732831805,1.2721789732831803,0.9195018836657928,5.0,,,,-0.0250941028858217,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 08:54:08,2025020020,VGK@SJS,WIN,,OVER,6.0,110.0,6.457305979091149,0.4573059790911493,0.7726641804731351,5.0,,,,0.0549763033175355,6.0,0.0,draftkings,,,,,,,,,,
2025-10-09 08:54:08,2025020021,ANA@SEA,LOSS,,OVER,5.5,-130.0,6.452604285971686,0.9526042859716864,0.871230247852809,5.0,,,,-0.0397614314115307,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 09:39:56,2025020021,ANA@SEA,WIN,,UNDER,5.5,112.0,5.173267044809756,-0.326732955190244,0.6216617090966045,5.0,,,,-0.0356012658227847,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 12:08:55,2025020008,CHI@BOS,WIN,,OVER,5.5,-125.0,5.97319692020447,0.4731969202044697,0.8025811612557862,5.0,,,,-0.0415584415584414,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 12:08:55,2025020011,OTT@TBL,LOSS,,UNDER,6.5,-130.0,5.724518245097823,-0.7754817549021773,0.8855365325836536,5.0,,,,-0.0314836678473043,6.5,0.0,fanduel,,,,,,,,,,
2025-10-09 12:08:55,2025020012,PHI@FLA,LOSS,,OVER,5.5,-118.0,6.558138927549369,1.0581389275493691,0.8910110603391893,5.0,,,,-0.0350600403190465,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 12:08:55,2025020013,NYI@PIT,WIN,,OVER,5.5,-128.0,7.2145219700203,1.7145219700203,0.95,5.0,,,,-0.036231884057971,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 12:08:55,2025020014,NJD@CAR,WIN,,OVER,5.5,-120.0,6.849263678145698,1.3492636781456984,0.9321730119610762,5.0,,,,-0.0434782608695651,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 12:08:55,2025020016,CBJ@NSH,WIN,,UNDER,6.5,-124.0,5.896471228639538,-0.6035287713604616,0.5934944271608522,5.0,,,,-0.0397323295692179,6.5,0.0,fanduel,,,,,,,,,,
2025-10-09 12:08:55,2025020017,DAL@WPG,WIN,,OVER,5.5,-115.0,6.563921073512143,1.0639210735121427,0.8903807765579809,5.0,,,,-0.0383082373782107,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 12:08:55,2025020018,UTA@COL,LOSS,,OVER,6.5,104.0,7.686990974878022,1.1869909748780216,0.9065088226854116,5.0,,,,-0.0344234079173838,6.5,0.0,fanduel,,,,,,,,,,
2025-10-09 12:08:55,2025020019,CGY@VAN,WIN,,OVER,5.5,-135.0,7.173290322719797,1.6732903227197973,0.95,5.0,,,,-0.0400839854934147,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 13:02:07,2025020008,CHI@BOS,WIN,,OVER,5.5,-125.0,6.540277302573544,1.0402773025735437,0.8893791789653384,5.0,,,,-0.0415584415584414,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 13:02:07,2025020010,MTL@DET,WIN,,UNDER,6.5,-110.0,5.054273792444864,-1.4457262075551365,0.8054858801960167,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 13:02:07,2025020012,PHI@FLA,LOSS,,OVER,5.5,-118.0,6.718378416564309,1.2183784165643088,0.9155375127394352,5.0,,,,-0.0441916999479077,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 13:02:07,2025020013,NYI@PIT,WIN,,OVER,5.5,-128.0,7.532536549226434,2.0325365492264336,0.95,5.0,,,,-0.036231884057971,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 13:02:07,2025020014,NJD@CAR,WIN,,OVER,5.5,-120.0,6.800488399645773,1.300488399645773,0.9247074081090472,5.0,,,,-0.0434782608695651,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 13:02:07,2025020015,MIN@STL,WIN,,UNDER,6.5,-110.0,6.131761681631929,-0.3682383183680713,0.6472964847273307,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 13:02:07,2025020016,CBJ@NSH,WIN,,UNDER,6.5,-124.0,5.490867143327112,-1.0091328566728883,0.9198087534322876,5.0,,,,-0.0397323295692179,6.5,0.0,fanduel,,,,,,,,,,
2025-10-09 13:02:07,2025020017,DAL@WPG,WIN,,OVER,5.5,-118.0,6.554864314781927,1.054864314781927,0.8889945379768255,5.0,,,,-0.0441916999479077,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 13:02:07,2025020018,UTA@COL,LOSS,,OVER,6.5,104.0,7.646771276989393,1.1467712769893934,0.9003527464779685,5.0,,,,-0.0344234079173838,6.5,0.0,fanduel,,,,,,,,,,
2025-10-09 13:02:07,2025020019,CGY@VAN,WIN,,OVER,5.5,-135.0,7.349633445872911,1.849633445872911,0.95,5.0,,,,-0.0400839854934147,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 13:02:07,2025020020,VGK@SJS,WIN,,OVER,6.5,-102.0,7.150823916651554,0.6508239166515537,0.8222842729568705,5.0,,,,-0.0441916999479076,6.5,0.0,draftkings,,,,,,,,,,
2025-10-09 14:27:30,2025020011,OTT@TBL,LOSS,,UNDER,6.5,-135.0,5.367725020057565,-1.1322749799424354,0.9380061245013386,5.0,,,,-0.0400839854934147,6.5,0.0,draftkings,,,,,,,,,,
2025-10-09 14:27:30,2025020012,PHI@FLA,LOSS,,OVER,5.5,-118.0,6.437811942223675,0.937811942223675,0.8725936646260729,5.0,,,,-0.0441916999479077,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 14:27:30,2025020013,NYI@PIT,WIN,,OVER,5.5,-130.0,7.091816419305497,1.5918164193054969,0.95,5.0,,,,-0.0397614314115307,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 14:27:30,2025020014,NJD@CAR,WIN,,OVER,5.5,-120.0,6.903500533413335,1.403500533413335,0.9404745714408166,5.0,,,,-0.0434782608695651,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 14:27:30,2025020015,MIN@STL,WIN,,UNDER,6.5,-110.0,5.243140036980029,-1.2568599630199708,0.6189118108672299,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 14:27:30,2025020016,CBJ@NSH,WIN,,UNDER,6.5,-124.0,5.321237144671168,-1.1787628553288323,0.6079122362067684,5.0,,,,-0.0397323295692179,6.5,0.0,fanduel,,,,,,,,,,
2025-10-09 14:27:30,2025020017,DAL@WPG,WIN,,OVER,5.5,-118.0,5.941735262519102,0.441735262519102,0.6349894271266215,5.0,,,,-0.0441916999479077,5.5,0.0,draftkings,,,,,,,,,,
2025-10-09 14:27:30,2025020019,CGY@VAN,WIN,,OVER,5.5,-134.0,6.831340154621173,1.3313401546211727,0.9285571665236492,5.0,,,,-0.0384054074813732,5.5,0.0,fanduel,,,,,,,,,,
2025-10-09 14:27:30,2025020020,VGK@SJS,WIN,,OVER,6.5,-102.0,7.4858336579420435,0.9858336579420436,0.8735612741748026,5.0,,,,-0.0441916999479076,6.5,0.0,draftkings,,,,,,,,,,
2025-10-09 14:27:30,2025020021,ANA@SEA,WIN,,UNDER,6.5,-130.0,5.52714132473758,-0.9728586752624198,0.5639967849678309,4.353518942278979,,,,-0.0397614314115307,6.5,0.0,draftkings,,,,,,,,,,
2025-10-09 23:50:59,2025020015,MIN@STL,WIN,,UNDER,6.5,-110.0,6.0909959287969215,-0.4090040712030784,0.5242591903150217,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020015,MIN@STL,WIN,,UNDER,6.5,-110.0,6.095675221210456,-0.4043247787895438,0.523571059077737,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020015,MIN@STL,WIN,,UNDER,6.5,-110.0,6.084517145003294,-0.4154828549967062,0.5252119526376139,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020015,MIN@STL,WIN,,UNDER,6.5,-110.0,6.108108570839432,-0.3918914291605677,0.5217426253087699,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020017,DAL@WPG,LOSS,,UNDER,6.5,-110.0,5.366694624699079,-1.133305375300921,0.6314358526823515,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020017,DAL@WPG,LOSS,,UNDER,6.5,-110.0,5.376163735884374,-1.123836264115626,0.6300433363315726,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020017,DAL@WPG,LOSS,,UNDER,6.5,-110.0,5.38743230901069,-1.1125676909893096,0.6283861932247613,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020017,DAL@WPG,LOSS,,UNDER,6.5,-110.0,5.408796498565073,-1.0912035014349266,0.6252444006432346,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020018,UTA@COL,WIN,,UNDER,6.5,-110.0,5.923192528905531,-0.5768074710944688,0.5522008667696378,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-09 23:50:59,2025020019,CGY@VAN,WIN,,OVER,3.5,118.0,5.751345176947364,2.251345176947364,0.93,5.0,,,,-0.0481197647478167,3.5,0.0,fanduel,,,,,,,,,,
2025-10-10 08:42:40,2025020019,CGY@VAN,WIN,,UNDER,6.5,-110.0,6.203901048768151,-0.2960989512318495,0.5569989545037924,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 08:42:40,2025020021,ANA@SEA,WIN,,UNDER,6.5,-110.0,6.3452646472863865,-0.1547353527136135,0.475592542956993,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 11:11:04,demo_1,EDM@COL,,,UNDER,6.5,-110.0,3.483309327910036,-3.0166906720899647,0.95,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 11:11:04,demo_2,VGK@FLA,,,UNDER,6.5,-110.0,3.473066060842329,-3.026933939157671,0.95,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,6.0,,,-0.5
2025-10-10 11:11:04,demo_0,TOR@BOS,,,UNDER,6.5,-110.0,3.377547432977891,-3.122452567022109,0.95,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,6.5,,,0.0
2025-10-10 11:11:04,demo_3,NYR@CAR,,,UNDER,6.5,-110.0,3.940636281897994,-2.559363718102006,0.9206131291438724,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 15:36:34,2025020018,UTA@COL,WIN,,UNDER,6.5,-110.0,6.133122231017987,-0.3668777689820128,0.5368072916658829,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 15:36:34,2025020019,CGY@VAN,WIN,,UNDER,6.5,-110.0,5.768350223432569,-0.7316497765674308,0.6104943516049149,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 15:36:34,2025020021,ANA@SEA,WIN,,UNDER,6.5,-110.0,6.281774457897259,-0.2182255421027408,0.5143731406542253,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 20:27:29,2025020018,UTA@COL,WIN,,UNDER,6.5,-110.0,6.042209793074523,-0.4577902069254769,0.5502113377761221,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 20:27:29,2025020019,CGY@VAN,WIN,,UNDER,6.5,-110.0,5.984492138732371,-0.5155078612676292,0.5787433457676151,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
2025-10-10 20:27:29,2025020021,ANA@SEA,WIN,,UNDER,6.5,-110.0,5.947018248780188,-0.5529817512198125,0.5636365648782301,5.0,,,,-0.0454545454545454,6.5,0.0,,,,,,,,,,,
